url,title,image_url,description,amount_raised,days_running,labels
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-9vpfa?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",100,5.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-3sxvp?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",145,6.0,
https://www.gofundme.com/f/planting-petals-of-hope-support-our-nonprofit-launch?qid=ac823184676f2c3da1bbae3d71d4ae22,Planting Petals of Hope: Support our Nonprofit Launch,https://images.gofundme.com/-uwOfsSglbwFodhIsNvuyXw6TbM=/128x128/https://www.gofundme.com/person/profiles/03a308609eaa4d2b8e120becd9174aeb_edited_photo_1759339471526.jpeg,"Red Petal Project is a nonprofit in progress, dedicated to creating emotionally safe sanctuaries for survivors of sexual assault, domestic violence, trauma, and grief.
Tulip & Thread is its sister program, serving trauma-impacted families—especially parents navigating recovery, loss, or housing instability. It’s also our creative arm: a gentle design studio that crafts affirming resources, signage, and healing spaces that feel sacred, soft, and dignified.
This GoFundMe will help cover our startup costs, including:
• Nonprofit registration and 501(c)(3) filing fees
• Trauma-informed bylaws and onboarding materials for board members and advocates
• Outreach flyers, sanctuary signage, and foundational branding
We’re also exploring healing-centered housing models like tiny homes and ADUs to offer physical refuge alongside emotional support. But to apply for grants and partnerships, we need official nonprofit status.
Every dollar you give helps us build spaces where survivors feel seen, held, and empowered.
Whether it’s having a number to call in times of crises, advocates available to provide resources and referrals, or even something as simple as a tulip mural in a sanctuary hallway or a podcast episode on gentle rage, your support helps us say: You are not alone. You are worthy of beauty, clarity, and care.",80,6.0,"Eyebrow, Lips, Forehead, Facial expression, Dreadlocks"
https://www.gofundme.com/f/support-j-j-imagings-health-mission?qid=ac823184676f2c3da1bbae3d71d4ae22,Support J & J Imaging's Health Mission,https://images.gofundme.com/M5DbJXEco8sWPGpKzfuk9WF-uoU=/128x128/https://lh3.googleusercontent.com/a/ACg8ocLvryYOB7sOV9KbAstbCM5SV1PY4-X3OUHWxunE6Hpbo_slZDI=s96-c,"Every day, countless people walk around unaware that they’re living with vascular disease — a silent condition that can lead to stroke, heart attack, or even limb loss if left undetected. At J & J Imaging, we believe early detection isn’t just healthcare — it’s hope.
Our mission is simple:
To advance health, raise awareness, and give people the chance to live longer, stronger lives.
But our commitment goes beyond imaging.
We are also opening doors for the next generation of sonographers
— training apprentices on the job so they can build meaningful careers in healthcare while making a difference in their communities.",325,6.0,"Font, Active Shirt, Logo, Graphics, Graphic design"
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-9e32w?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",135,6.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-zasxu?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",135,6.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-pyfhb?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",125,6.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-j7536?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",170,6.0,
https://www.gofundme.com/f/keep-maries-community-bookshop-alive?qid=ac823184676f2c3da1bbae3d71d4ae22,"Keep Scrawl, Scribble & Smirch Book Community Bookshop Alive",https://images.gofundme.com/_L8Hgs3CikYzF7GjcvKWtSllxSE=/1200x900/https://d2g8igdw686xgo.cloudfront.net/95202517_1759257965444188_r.png,"My dear friend, Marie, has wanted to open a bookstore as far back as I can remember. She wanted to provide a sense of community to her little town of Gustine, California. Not only is she a published author, but she’s passionate about books and helping others discover the joy of reading. She went full throttle to open Scrawl, Scribble & Smirch Bookshop in less than 45 days! Any of you who’ve ever started a business can truly sense her passion for what she does. Starting a business is not easy, but adding a small town with no signage off the freeway didn’t help. Marie has been sharing, posting, and handing out flyers, letting everyone know about this amazing bookstore and space. Slowly but surely, people are driving from different parts of California to check out her cute little bookstore. She has had 4 articles and a local TV station feature her in just the first 2 months, which is a testament to her commitment and effort to make her bookstore successful.
She’s running out of funds, simply put, and without help, she won’t be able to keep her doors open for much longer.
She could really use our help to keep her dream alive and to keep this gem open in Gustine, California!
She is creating a space for the community to gather. If only she had a little bit more time to get things running. If you feel led to donate, please do. Whatever amount you can give will help her continue to keep the doors open and thrive!",500,6.0,"Shelf, Bookcase, Shelving, Furniture, Book"
https://www.gofundme.com/f/bring-the-soul-of-alaska-to-life?qid=ac823184676f2c3da1bbae3d71d4ae22,Bring the Soul of Alaska to Life,https://images.gofundme.com/M3DJZNCYYUcqCnae82eb303MAmE=/1200x900/https://d2g8igdw686xgo.cloudfront.net/95202277_1759259022657331_r.png,"We are the Soul of Alaska team, and our mission is to bring outdoor leisure and wellness to a whole new level. Inspired by Alaska’s raw beauty and the power of nature, we design mobile panoramic saunas that combine health benefits, comfort, and style.
Each sauna is built from premium natural materials, featuring panoramic windows, smart heating, and thoughtful details that create a rejuvenating and unforgettable experience. More than just a product, our saunas help people restore balance, relieve stress, strengthen immunity, and improve sleep — all while connecting with nature.
Right now, we are at a crucial stage. To launch our first production line,
we need to rent a workshop space for 2–3 months and build our first three saunas. The total required is $30,000, which will cover rent, equipment, materials, and initial marketing.
We’ve already tested prototypes, refined the design, created visuals, and gained early interest from restaurants, hotels, glamping sites, and spas. The demand is real — now we need your help to scale.
By contributing, you’ll not only help bring this project to life but also become part of our story. Early supporters will be recognized as founding backers, receive our deepest gratitude, and even get exclusive invitations to experience the sauna during the early stages.
Our vision goes beyond building saunas — we aim to create a wellness experience that inspires healthier living, helps businesses attract more guests, and connects people to the essence of nature, comfort, and design.
Every dollar brings us closer to this goal. Thank you for believing in our mission and supporting a vision that can redefine leisure spaces.
Right now, we are at a crucial stage: we need to rent a workshop space for 2–3 months, set it up, and produce our first three saunas. The total required is about $30,000. These funds will cover rent, materials, equipment, production, and the initial marketing launch.
We have already tested prototypes, refined the design, built visuals, and received early interest from hospitality partners. But to scale, we need your support. By contributing, you’ll become part of this journey: you’ll receive our sincere gratitude, be recognized as an early backer, and even get exclusive invitations to experience the sauna during the early stages.
Our goal is not just to build a business, but to create a wellness experience that inspires people to rest better, helps businesses attract more guests, and builds a strong brand that connects nature, comfort, and design.
Thank you for believing in our idea and supporting a vision that can redefine leisure spaces.",45,6.0,"Wood stain, Hardwood, Log cabin, Plank"
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-6wff6?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",250,6.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-zravz?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",270,6.0,
https://www.gofundme.com/f/help-take-the-grande-tavern-on-the-road?qid=ac823184676f2c3da1bbae3d71d4ae22,Help Take The Grande Tavern on the Road,https://images.gofundme.com/svBDMMKaMdAYDYyDAHQmlV-OJac=/128x128/https://lh3.googleusercontent.com/a/ACg8ocJoUvinBlHtrpyd2hiWytA3YdecmgglhS4fSydp-Ze-9hqJlA=s96-c,"The vibe? Coastal cuisine, strong cocktails, and conversations that shift perspectives. ✨ Join the movement—donate today and help launch The Grande Tavern Road Tour!
For the past 4 years, I’ve poured my heart into The Grande Tavern—a space I created to unite people from all walks of life over incredible food, authentic conversation, and unforgettable experiences. What started as a one-man project has grown into an inspirational platform highlighting entrepreneurs, creatives, and changemakers who inspire us all.
Now, it’s time to take this vision further. My dream is to hit the road along the Pacific West Coast with a traveling version of The Grande Tavern—bringing EXTICULARRY people together to share meals, stories, and perspectives that can heal divides and spark connection. Imagine a caravan filled with laughter, deep conversation, coastal cuisine, and what I call “Mermaid Juice”—all captured and shared to spread a message of openness, love, and community at a time when the world needs it most.
But I can’t do this alone. Your support will directly fund:
Transportation for the tour
Food and supplies️
Merchandise
Audio & video equipment to share the journey with the world ️
Every dollar makes a difference in bringing this vision to life. If you’ve ever believed in me, my work, or the power of unity through shared experience—this is your chance to make an impact.
✨ Donate today and help transform The Grande Tavern from a table in one city to a movement across the coast. Together, we can turn meals into movements, and conversations into change.
Every single dollar fuels this vision. Here’s how you can help bring The Grande Tavern Road Tour to life:
$5 → Fuels the caravan a few extra miles
$10 → Covers drinks + “Mermaid Juice” for a night of deep conversation
$20 → Buys fresh ingredients for one unforgettable dish
$50 → Helps us capture the magic with better audio & video
$100 → Sponsors a full dinner gathering for our guests
No matter the amount, your support goes directly toward making this movement real. Every dollar = more food, more miles, more connections.
✨ Let’s get this show on the road—literally! Your support fuels every mile, every meal, and every conversation that brings people closer together. Donate today and be part of The Grande Tavern Road Tour!",90,6.0,"Red, Font, Pink, Graphic design, Graphics"
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-s3u3g?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",115,7.0,
https://www.gofundme.com/f/cycle-300-miles-for-american-cancer-society-xwz5u?qid=ac823184676f2c3da1bbae3d71d4ae22,Cycle 300 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm cycling 300 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",200,7.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-jqzzw?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",110,7.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-qpswh?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",250,7.0,
https://www.gofundme.com/f/fund-joes-journey-to-bakery-success?qid=ac823184676f2c3da1bbae3d71d4ae22,Fund Joe's Journey to Bakery Success,https://images.gofundme.com/s50mWzR3OnJMkMa0hk0x1hkvxeE=/128x128/https://lh3.googleusercontent.com/a/ACg8ocLDyeyvE3W-khf-2hvUze4LfNx2mNdTGo8no4E_lu5XQV_NEw=s96-c,"I have opened this GoFundMe for someone else.
Joe is a wonderful human being with an amazing talent for all things baking and other confectionary delights. His skill and experience in baking have the approval of over 60 co-workers who have taken great pleasure in eating all of his many cookies and cupcakes that he has provided for special occasions.
I would love to make his dream come true and give him not only the funds, but more importantly, the freedom to pursue his dream that coincides so well with his amazing talent.
The help you provide will allow Joe to find a location and enable him to start gathering all materials needed for a new bakery. Funds will be used both for startup purposes ex. Rent new location, pots, pans, ingredients, and any payments needed for the first few months.",55,7.0,Blue
https://www.gofundme.com/f/support-tommy-gs-selfhelpnosis-workbook?qid=ac823184676f2c3da1bbae3d71d4ae22,Support Tommy G's Self-Helpnosis Workbook,https://images.gofundme.com/y0avkiIYsUeeYD5hzTOKcATm4T0=/128x128/https://lh3.googleusercontent.com/a/ACg8ocJkv92NaSRjPWb7gyu_7gq5qk1CePY-Tj_D31qypCYyta36u-A0=s96-c,"Hey. I'm Tommy G, the Hockeytown Hypnotist.
Over the past 20 years, I've helped hundreds and hundreds of people break free from their mental limitations and experience what it means to live free from addiction, depression, anxiety, and fear.
Recently, I've helped to form the
Tom Silver Foundation 501c3 nonprofit
where our mission is to promote mind-body wellness for those overlooked and in need. As the Hypnotherapy Program Director for the organization, I am constantly in search of new ways to achieve far-reaching and highly impactful methods of creating lasting, positive change in others.
This book is designed to extend that mission even beyond those I can work with directly.
By utilizing eye-movement and reading patterns alongside some very specific Ericksonian storytelling and word puzzle techniques, I have developed a way to create hypnotically-charged changes in readers that yield dependable results for (so far) 90% of those who actively engage.
My goal is to have this
Self-Helpnosis workbook published professionally
, not through Amazon Direct, to make it more widely available to those who need the help but cannot otherwise afford hypnotherapy.
Your donation goes directly toward funding the creation and publication of this book and helps free people from their mental prisons.",100,7.0,"Facial hair, Beard, Moustache, Sitting, Chair"
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-dx2zw?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",115,7.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-y9hst?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",140,7.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-bqt5u?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",65,7.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-ghtdk?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",125,8.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-xg65t?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",80,8.0,
https://www.gofundme.com/f/cycle-300-miles-for-american-cancer-society-jxccy?qid=ac823184676f2c3da1bbae3d71d4ae22,Cycle 300 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm cycling 300 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",200,8.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-r4xdg?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",140,8.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-usnn9?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",75,8.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-fa5v4?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",175,9.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-agfbr?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",300,10.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-v8b2a?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!
10/2/2025 = 2.25 miles",175,10.0,
https://www.gofundme.com/f/cycle-300-miles-for-american-cancer-society-f57dm?qid=ac823184676f2c3da1bbae3d71d4ae22,Cycle 300 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm cycling 300 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",150,10.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-hx2kw?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",300,10.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-3erwu?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",130,10.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-xruf8?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",80,11.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-ftrce?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",250,11.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-rncrv?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",65,12.0,
https://www.gofundme.com/f/cycle-300-miles-for-american-cancer-society-cdskd?qid=ac823184676f2c3da1bbae3d71d4ae22,Cycle 300 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm cycling 300 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",125,13.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-ektz9?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",170,13.0,
https://www.gofundme.com/f/cycle-300-miles-for-american-cancer-society-kyw6t?qid=ac823184676f2c3da1bbae3d71d4ae22,Cycle 300 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm cycling 300 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",60,13.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-4ctjb?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",70,14.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-avne6?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",70,14.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-2tpmc?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",95,16.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-razbd?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",170,19.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-9g4pw?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",275,19.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-pex7t?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",95,19.0,
https://www.gofundme.com/f/run-100-miles-for-american-cancer-society-qrvnn?qid=ac823184676f2c3da1bbae3d71d4ae22,Run 100 Miles for American Cancer Society,https://www.gofundme.com/nextassets/shared/leaderboard/themes/default/leaderboard-nudge/icon/connection.svg,"I'm running 100 miles to help the American Cancer Society fight for a world without cancer. This is a very meaningful cause for me. ACS has a platinum rating on GuideStar (the highest possible), so give with confidence! Please consider making a donation because every little bit helps. Thank you for your support!",70,20.0,
